,urlid,alchemy_category,commonlinkratio_1,commonlinkratio_2,commonlinkratio_3,commonlinkratio_4,compression_ratio,embed_ratio,framebased,frameTagRatio,hasDomainLink,html_ratio,image_ratio,linkwordscore,non_markup_alphanum_characters,numberOfLinks,numwords_in_url,parametrizedLinkRatio,spelling_errors_ratio,title_len,body_len,sent_title
2009,7361,1,0.402173913,0.086956522,0.0,0.0,0.644908616,0.0,0,0.050092764,0,0.233703599,0.333333333,20,2676,92,9,0.032608696,0.025974026,46,383,1
2010,10169,1,0.449685535,0.238993711,0.160377358,0.088050314,0.44317777,0.0,0,0.029810298,0,0.229862113,0.061204344,27,7536,318,3,0.210691824,0.089473684,49,5614,0
2011,4166,0,0.514367816,0.192528736,0.037356322,0.017241379,0.537892791,0.0,0,0.036395147,0,0.240527152,0.224832215,34,5716,348,7,0.135057471,0.141955836,120,1623,1
2012,6176,2,0.465703971,0.267148014,0.176895307,0.122743682,0.36855792,0.0,0,0.023155627,0,0.190341625,0.089068826,23,12431,277,6,0.184115523,0.184079602,65,8458,1
2013,4447,7,0.557823129,0.231292517,0.095238095,0.027210884,0.499516441,0.0,0,0.084319527,0,0.225760008,0.107344633,35,2685,147,9,0.170068027,0.136490251,102,2067,1
2014,9586,0,0.583941606,0.255474453,0.091240876,0.047445255,0.508560311,0.0,0,0.05513308,0,0.196176042,0.105263158,36,4293,274,7,0.010948905,0.089485459,41,2567,0
2015,9433,3,0.722641509,0.433962264,0.135849057,0.037735849,0.558546433,0.0,0,0.033570702,0,0.203740012,0.192307692,61,3539,530,7,0.19245283,0.028368794,75,743,1
2016,6486,3,0.530434783,0.113043478,0.069565217,0.017391304,0.623674912,0.0,0,0.067567568,0,0.212464171,0.229885057,29,3417,115,5,0.226086957,0.113402062,42,566,1
2017,7691,0,0.0,0.0,0.0,0.0,0.43117853,0.0,0,0.018126888,0,0.306882251,0.000786,0,17834,25,4,0.0,0.093852909,88,21425,1
2018,3002,0,0.4625,0.1125,0.05,0.0375,21.0,-1.0,0,0.104669887,0,0.227252002,-1.0,47,2010,160,6,0.56875,0.428571429,1,1,1
2019,10216,2,0.342465753,0.02739726,0.0,0.0,0.527322404,0.0,0,0.083333333,0,0.225968748,0.462264151,53,548,146,5,0.0,0.097345133,22,732,1
2020,4824,7,0.345238095,0.142857143,0.083333333,0.05952381,0.434155421,0.0,0,0.138424821,0,0.244696245,0.053435115,36,1446,84,9,0.202380952,0.098795181,202,2149,2
2021,1630,0,0.891129032,0.842741935,0.719086022,0.544354839,21.0,-1.0,0,0.003373494,0,0.263049996,-1.0,86,3963,744,0,0.181451613,0.0,1,1,1
2022,5078,3,0.18487395,0.117647059,0.084033613,0.042016807,0.521443159,0.0,0,0.084179971,0,0.210451504,0.233716475,15,2381,119,4,0.529411765,0.111538462,49,1469,1
2023,8444,3,0.48,0.333333333,0.173333333,0.133333333,0.453541858,0.0,0,0.04787234,0,0.242679043,0.323076923,28,4107,150,8,0.046666667,0.034825871,88,1087,1
2024,7283,4,0.492957746,0.218309859,0.035211268,0.0,0.427291523,0.0,0,0.036777583,0,0.226868194,0.03003003,22,4951,142,6,0.669014085,0.09127789,130,5804,0
2025,440,8,0.801369863,0.493150685,0.136986301,0.017123288,0.925925926,0.0,0,0.021868787,0,0.193383889,0.875,85,699,292,5,0.010273973,0.127659574,67,135,1
2026,2087,0,0.568181818,0.153409091,0.045454545,0.022727273,0.434818482,0.0,0,0.031746032,0,0.218511139,0.057279236,35,2887,176,11,0.363636364,0.065315315,130,2424,1
2027,8381,0,0.166666667,0.101851852,0.083333333,0.083333333,0.654320988,0.0,0,0.098591549,0,0.25815806,0.345679012,68,561,108,9,0.018518519,0.127659574,29,405,1
2028,889,1,0.5859375,0.3828125,0.1015625,0.0546875,0.36091657,0.0,0,0.032945736,0,0.278896765,0.011623246,7,11408,128,3,0.015625,0.066806723,60,14693,1
2029,1240,7,0.609665428,0.275092937,0.141263941,0.078066914,0.487299119,0.0,0,0.051759834,0,0.248370153,0.142433234,40,5043,269,9,0.379182156,0.07183908,170,1929,1
2030,69,7,0.0,0.0,0.0,0.0,0.856164384,0.0,0,0.24137931,0,0.283783784,0.086956522,100,0,9,0,0.222222222,0.2,16,146,1
2031,9134,0,0.5,0.208737864,0.058252427,0.029126214,0.315517241,0.0,0,0.055793991,0,0.176956461,0.175257732,43,2545,206,11,0.106796117,0.034188034,79,580,1
2032,2674,1,0.483870968,0.134408602,0.043010753,0.010752688,0.346820809,0.0,0,0.0875,0,0.197275588,0.090609555,27,5038,186,6,0.182795699,0.384482759,131,4671,2
2033,2368,3,0.641025641,0.487179487,0.401709402,0.35042735,0.423880597,0.0,0,0.030913978,0,0.198339382,0.097183099,17,7095,117,5,0.547008547,0.088888889,71,4011,1
2034,1756,2,0.0,0.0,0.0,0.0,0.4045677,0.0,0,0.101036269,0,0.179328655,0.709302326,7,329,80,4,0.0875,0.03875969,268,613,1
2035,7629,1,0.764204545,0.369318182,0.073863636,0.028409091,0.509493671,0.0,0,0.028050491,0,0.184855294,0.085227273,52,3225,352,7,0.142045455,0.06010929,49,948,0
2036,236,3,0.375,0.1375,0.075,0.0625,0.425147621,0.0,0,0.083989501,0,0.267339358,0.029929577,19,2782,80,5,0.0125,0.07486631,61,2877,1
2037,3783,6,0.477443609,0.218045113,0.086466165,0.045112782,0.426768815,0.0,0,0.023826715,0,0.146430067,0.414110429,41,3697,266,13,0.127819549,0.048850575,107,2218,1
2038,8775,3,0.739449541,0.436697248,0.135779817,0.042201835,0.476550681,0.0,0,0.032098765,0,0.202832693,0.15942029,58,4390,545,10,0.159633028,0.080717489,93,1322,1
2039,6898,5,0.720657277,0.258215962,0.061032864,0.007042254,0.453163517,0.0,0,0.064984709,0,0.222977331,0.066820276,43,4922,426,12,0.103286385,0.139072848,161,2434,1
2040,3325,0,0.514084507,0.11971831,0.007042254,0.0,0.474611399,0.0,0,0.023131673,0,0.206023272,0.319727891,47,1230,142,6,0.154929577,0.065868263,75,965,1
2041,5839,5,0.752212389,0.513274336,0.221238938,0.07079646,0.415581774,0.0,0,0.034739454,0,0.21809193,0.013189448,29,3836,113,4,0.079646018,0.065320665,98,4916,1
2042,5408,0,0.767705382,0.413597734,0.368271955,0.235127479,0.401261418,0.001239157,0,0.013615734,0,0.228902426,0.050805452,18,14926,353,4,0.249291785,0.097496706,51,4598,1
2043,4504,10,0.666666667,0.527777778,0.518518519,0.490740741,0.578498294,0.0,0,0.051401869,0,0.267388267,0.135135135,20,5919,108,2,0.037037037,0.172413793,30,586,0
2044,5356,0,0.462686567,0.223880597,0.164179104,0.059701493,0.461257143,0.0,0,0.03803132,0,0.263484399,0.045454545,13,4438,67,8,0.0,0.088607595,53,4375,0
2045,5075,2,0.506578947,0.243421053,0.0,0.0,0.600814664,0.0,0,0.06043956,0,0.204802981,0.743902439,55,952,152,12,0.559210526,0.008547009,156,491,1
2046,4554,1,0.0,0.0,0.0,0.0,0.559241706,0.0,0,0.197183099,0,0.283503779,0.078125,7,288,10,3,0.6,0.072463768,34,422,1
2047,8543,0,0.32,0.14,0.02,0.0,0.475177305,0.0,0,0.034567901,0,0.225974671,0.160606061,18,2169,50,2,0.48,0.045592705,22,2115,1
2048,6909,1,0.216890595,0.186180422,0.180422265,0.159309021,0.438801859,0.0,0,0.04064617,0,0.154481069,0.295959596,22,5830,521,5,0.539347409,0.099562363,25,5809,1
2049,5571,0,0.764872521,0.385269122,0.087818697,0.031161473,0.684824903,0.0,0,0.028050491,0,0.182900245,0.372093023,63,2152,353,3,0.133144476,0.017857143,79,257,1
2050,4879,1,0.712707182,0.44198895,0.08839779,0.022099448,0.450248756,0.0,0,0.034690799,0,0.230883415,0.024671053,38,3247,181,4,0.099447514,0.056042032,49,3216,1
2051,6480,2,0.419213974,0.15720524,0.048034934,0.017467249,0.525913339,0.0,0,0.05907173,0,0.172111244,0.487922705,35,5514,229,6,0.572052402,0.125,95,1177,2
2052,8304,4,0.704819277,0.394578313,0.259036145,0.204819277,0.417197097,0.0,0,0.018867925,0,0.21170721,0.01261034,19,17202,332,8,0.09939759,0.117988395,98,8955,1
2053,5006,8,0.545454545,0.103896104,0.006493506,0.0,0.464812124,0.0,0,0.03125,0,0.236174213,0.012626263,15,5093,154,0,0.064935065,0.088607595,183,4815,1
2054,544,0,0.564102564,0.166666667,0.032051282,0.012820513,0.509352518,0.0,0,0.082408875,0,0.211896426,0.082317073,37,2297,156,3,0.134615385,0.049230769,45,2085,1
2055,5767,3,0.465116279,0.220930233,0.151162791,0.081395349,0.449511401,0.0,0,0.131578947,0,0.265889853,0.141509434,57,993,86,5,0.093023256,0.124444444,75,1228,0
2056,8821,7,0.542635659,0.186046512,0.131782946,0.054263566,0.383601554,0.0,0,0.109816972,0,0.284123194,0.011152416,21,5986,129,7,0.302325581,0.130504404,183,7208,2
2057,6856,4,0.621276596,0.323404255,0.09787234,0.017021277,0.429671362,0.0,0,0.047961631,0,0.249062835,0.026166098,31,5331,235,6,0.876595745,0.105137395,89,5325,1
2058,8147,0,0.43220339,0.203389831,0.06779661,0.033898305,0.43497961,0.0,0,0.094339623,0,0.244728601,0.067164179,36,1950,118,7,0.322033898,0.093596059,88,2204,1
2059,426,1,0.487179487,0.141025641,0.038461538,0.019230769,0.651832461,0.0,0,0.075968992,0,0.230012942,0.211267606,50,1663,156,1,0.025641026,0.108108108,72,382,1
2060,4928,2,0.502369668,0.222748815,0.118483412,0.056872038,0.416139241,0.0,0,0.025495751,0,0.12814359,0.409090909,21,9509,211,7,0.061611374,0.063063063,109,632,1
2061,2587,2,0.635087719,0.249122807,0.112280702,0.052631579,0.419354839,0.0,0,0.041188386,0,0.208580185,0.026605505,13,19107,285,11,0.192982456,0.098591549,92,11831,0
2062,4286,10,0.226190476,0.035714286,0.0,0.0,21.0,-1.0,0,0.074829932,0,0.225718217,-1.0,50,726,84,3,0.142857143,0.153846154,40,1,1
2063,9283,0,0.8046875,0.34375,0.125,0.015625,0.446153846,0.0,0,0.025210084,0,0.230847637,0.017361111,8,17623,128,11,0.03125,0.091836735,37,1820,1
2064,8859,0,0.711267606,0.267605634,0.112676056,0.014084507,0.493314567,0.0,0,0.024955437,0,0.172265949,0.026548673,4,43945,142,6,0.063380282,0.055555556,166,1421,1
2065,7322,0,0.0,0.0,0.0,0.0,0.508143322,0.0,0,0.344827586,0,0.431251606,0.08,0,0,2,0,0.0,0.105263158,34,307,1
2066,6448,1,0.214285714,0.040816327,0.030612245,0.0,0.43319169,0.001373626,0,0.066095471,0,0.210210651,0.06456044,13,4191,98,6,0.316326531,0.076177285,52,4236,1
2067,9493,3,0.583756345,0.218274112,0.137055838,0.050761421,0.460261805,0.0,0,0.041019956,0,0.184325123,0.055033557,35,5248,197,17,0.121827411,0.103896104,212,4278,2
2068,4102,3,0.479166667,0.270833333,0.208333333,0.171875,0.414441519,0.0,0,0.059178744,0,0.252479091,0.020594966,45,4951,192,8,0.09375,0.047297297,126,2659,0
2069,3375,1,0.269565217,0.217391304,0.060869565,0.008695652,0.461133309,0.0,0,0.020833333,0,0.109452341,0.106580167,14,5655,230,4,0.386956522,0.098911968,20,5506,1
2070,3983,3,0.25,0.055555556,0.0,0.0,0.496495327,0.0,0,0.11299435,0,0.176383731,0.064516129,18,1022,36,7,0.444444444,0.081521739,106,856,1
2071,6436,1,0.490909091,0.254545455,0.157575758,0.157575758,0.382776586,0.0,0,0.027918782,0,0.219264083,0.064891847,15,7303,165,3,0.018181818,0.084063047,29,3263,1
2072,4202,1,0.467857143,0.175,0.103571429,0.042857143,0.478813559,0.0,0,0.024663677,0,0.189912276,0.110497238,40,2656,280,4,0.296428571,0.080924855,73,1888,0
2073,6621,2,0.459821429,0.227678571,0.008928571,0.004464286,0.514395393,0.0,0,0.004021448,0,0.189025185,0.167597765,27,3575,224,0,0.919642857,0.143646409,65,1042,1
2074,1187,0,0.464516129,0.122580645,0.032258065,0.0,1.391304348,0.0,0,0.076682316,0,0.226193303,1.875,49,1622,155,1,0.025806452,0.055555556,63,46,1
2075,2262,0,0.673913043,0.184782609,0.065217391,0.0,0.390786864,0.0,0,0.035123967,0,0.288280955,0.013679891,6,13266,92,8,0.010869565,0.059310345,61,4537,2
2076,9508,1,0.568965517,0.189655172,0.051724138,0.00862069,0.465486726,0.0,0,0.038054968,0,0.239693347,0.09039548,34,1569,116,3,0.094827586,0.085470085,41,2260,1
2077,4933,0,0.492537313,0.298507463,0.208955224,0.164179104,0.397600936,0.0,0,0.086486486,0,0.302979627,0.001698113,4,22415,67,3,0.0,0.133951987,20,27344,1
2078,9498,5,0.78470255,0.424929178,0.209631728,0.130311615,0.457777778,0.0,0,0.046526055,0,0.216661833,0.047761194,46,6101,353,0,0.169971671,0.131455399,57,3600,0
2079,4198,4,0.782178218,0.257425743,0.128712871,0.064356436,0.432957544,0.0,0,0.051353875,0,0.213320612,0.052857143,34,6064,202,13,0.074257426,0.100840336,211,4169,2
2080,4990,1,0.415730337,0.174157303,0.050561798,0.014044944,0.837349398,0.0,0,0.028930818,0,0.193121002,2.741935484,35,4271,356,4,0.471910112,0.134615385,105,166,1
2081,9429,7,0.363636364,0.363636364,0.181818182,0.181818182,0.624573379,0.0,0,0.147887324,0,0.329114932,0.056603774,27,996,22,6,0.181818182,0.094827586,54,586,0
2082,7644,0,0.144144144,0.072072072,0.072072072,0.072072072,0.441756843,0.003436426,0,0.090432503,0,0.225275565,0.154639175,19,5135,111,0,0.126126126,0.072847682,138,1571,0
2083,6931,9,0.389802632,0.069078947,0.026315789,0.008223684,0.420454545,0.0,0,0.020416667,0,0.176039405,0.979166667,23,8561,608,5,0.240131579,0.172413793,89,528,1
2084,2582,7,0.303030303,0.101010101,0.090909091,0.01010101,0.576170213,0.0,0,0.058823529,0,0.212502752,0.141463415,31,1738,99,3,0.696969697,0.098522167,30,1175,0
2085,864,0,0.25,0.0,0.0,0.0,0.569518717,0.0,0,0.174603175,0,0.352733845,0.027027027,58,87,8,2,0.0,0.17,116,374,1
2086,7363,3,0.15,0.016666667,0.0,0.0,0.435643564,0.0,0,0.072463768,1,0.253442609,0.13368984,19,1440,60,6,0.133333333,0.07804878,81,1111,0
2087,769,0,0.951871658,0.0,0.0,0.0,21.0,-1.0,0,0.051219512,0,0.140313956,-1.0,95,63,187,0,0.0,0.5,24,1,1
2088,1327,2,0.285714286,0.142857143,0.0,0.0,0.43255132,0.008,0,0.149779736,0,0.207448566,0.096,30,577,42,3,0.047619048,0.057971014,88,682,1
2089,6843,3,0.449275362,0.217391304,0.101449275,0.043478261,0.505709625,0.0,0,0.026570048,0,0.295022507,0.028888889,13,5008,69,5,0.144927536,0.072562358,36,2452,1
2090,2715,5,0.263736264,0.032967033,0.0,0.0,0.496807152,0.0,0,0.074427481,0,0.239798887,0.177631579,21,1671,91,1,0.054945055,0.13125,86,783,1
2091,9933,3,0.216080402,0.040201005,0.015075377,0.0,0.396301189,0.0,0,0.052151239,0,0.230402979,0.04887218,40,1693,199,7,0.211055276,0.091240876,58,1514,1
2092,8758,6,0.372093023,0.201550388,0.108527132,0.062015504,0.462256149,0.0,0,0.075728155,0,0.244452391,0.032407407,14,7219,129,8,0.062015504,0.08490566,73,3537,1
2093,9378,3,0.537190083,0.190082645,0.05785124,0.024793388,0.36097561,0.0,0,0.04416761,0,0.197770321,0.414965986,19,8722,242,4,0.012396694,0.088050314,49,820,1
2094,1637,0,0.436619718,0.338028169,0.309859155,0.295774648,21.0,-1.0,0,0.034548944,0,0.241944122,-1.0,21,4306,71,8,0.056338028,0.090909091,1,1,1
2095,8856,0,0.28,0.08,0.02,0.0,0.443393348,0.0,0,0.044665012,0,0.321693908,0.016313214,11,2734,50,1,0.0,0.142372881,50,3277,1
2096,8189,3,0.552380952,0.133333333,0.047619048,0.019047619,0.518950437,0.00203666,0,0.077777778,0,0.285296584,0.048879837,16,4416,105,11,0.161904762,0.090909091,52,2744,1
2097,9659,0,0.566292135,0.258426966,0.112359551,0.04494382,0.540039063,0.0,0,0.023558083,0,0.178149623,0.413978495,63,2160,445,4,0.076404494,0.075376884,62,1024,1
2098,443,1,0.754098361,0.284153005,0.136612022,0.054644809,0.484462151,0.0,0,0.034170854,0,0.22401181,0.098591549,23,6433,183,4,0.12568306,0.055813953,69,1255,1
2099,9682,0,0.760869565,0.326086957,0.152173913,0.086956522,0.386349139,0.0,0,0.075657895,0,0.297630874,0.005226481,5,9331,46,4,0.195652174,0.135882353,56,9406,1
2100,6093,0,0.628712871,0.282178218,0.024752475,0.0,0.480866426,0.0,0,0.035169988,0,0.258371415,0.058585859,7,16994,202,0,0.01980198,0.095338983,37,2770,1
2101,10033,6,0.607028754,0.415335463,0.303514377,0.188498403,0.491233374,0.0,0,0.05,0,0.22117518,0.116541353,59,5102,313,0,0.42172524,0.072519084,36,3308,1
2102,1100,2,0.511111111,0.237037037,0.125925926,0.051851852,0.417719981,0.0,0,0.058230683,0,0.248520145,0.030666667,14,8225,135,6,0.044444444,0.096033403,95,8228,0
2103,449,8,0.57096248,0.28548124,0.094616639,0.048939641,0.468645567,0.0,0,0.028001697,0,0.170434477,0.084942085,60,4362,613,15,0.101141925,0.062877872,311,5086,0
2104,1853,1,0.481481481,0.324074074,0.148148148,0.083333333,0.483191169,0.0,0,0.053406998,0,0.235062617,0.132183908,19,2838,108,6,0.166666667,0.075362319,42,1993,1
2105,213,1,0.291262136,0.116504854,0.058252427,0.029126214,0.479452055,0.0,0,0.139120095,0,0.250540804,0.06039604,16,4985,103,6,0.359223301,0.103626943,119,5402,1
2106,4864,1,0.553072626,0.05027933,0.022346369,0.011173184,0.360995851,0.004784689,0,0.065868263,0,0.232437735,0.23923445,31,3182,179,4,0.368715084,0.080357143,102,1205,1
2107,10554,4,0.528985507,0.202898551,0.057971014,0.0,0.450696677,0.0,0,0.083682008,0,0.280781057,0.031746032,47,1866,138,2,0.079710145,0.122699387,69,1862,1
2108,3124,1,0.331081081,0.148648649,0.081081081,0.040540541,0.468054211,-1.0,0,0.041116006,0,0.265431431,0.140957447,15,5927,148,3,0.047297297,0.123626374,31,2066,1
2109,2352,7,0.352201258,0.125786164,0.037735849,0.0,0.448641484,0.0,0,0.092541436,0,0.232425781,0.088345865,34,3056,159,2,0.383647799,0.088291747,60,3018,1
2110,1807,2,0.636942675,0.350318471,0.133757962,0.063694268,0.450595655,0.0,0,0.03898051,0,0.228857528,0.103375527,31,3409,157,3,0.146496815,0.04670913,50,2854,1
2111,2861,1,0.503067485,0.190184049,0.036809816,0.012269939,0.430288462,0.003289474,0,0.065989848,0,0.237005502,0.039473684,25,4775,163,6,0.09202454,0.063333333,0,1664,1
2112,1484,3,0.751219512,0.443902439,0.229268293,0.092682927,0.567913386,0.0,0,0.034076016,0,0.173695964,0.153846154,60,1891,205,2,0.068292683,0.055214724,37,1016,0
2113,5261,0,0.495726496,0.230769231,0.05982906,0.042735043,0.59082218,0.0,0,0.027027027,0,0.227295631,0.7625,61,1266,117,8,0.376068376,0.071428571,181,523,0
2114,7946,8,0.596707819,0.275720165,0.111111111,0.053497942,0.443029997,0.0,0,0.046875,0,0.225561738,0.015239478,26,8840,243,15,0.057613169,0.087364621,172,7933,2
2115,3225,4,0.686956522,0.460869565,0.165217391,0.069565217,0.454249695,0.0,0,0.07852194,0,0.254588042,0.034482759,41,2926,115,3,0.017391304,0.066831683,38,2459,1
2116,1262,10,0.261986301,0.196061644,0.177226027,0.17380137,0.441741701,0.0,0,0.024198969,0,0.156340659,0.413507926,12,32840,1168,2,0.516267123,0.130467013,37,7441,1
2117,3114,3,0.432835821,0.149253731,0.078358209,0.007462687,0.402734892,0.0,0,0.037735849,0,0.203147076,0.113065327,44,2330,268,3,0.115671642,0.067010309,36,2267,1
2118,1919,0,0.2,0.08,0.04,0.0,0.350532351,0.0,0,0.075968992,0,0.182934041,0.142857143,30,1949,75,6,0.013333333,0.057416268,97,1221,1
2119,5414,3,0.574162679,0.253588517,0.078947368,0.045454545,0.416468554,0.0,0,0.041953232,0,0.225441863,0.162650602,37,5847,418,5,0.076555024,0.055487053,84,4626,1
2120,2412,6,0.440972222,0.211805556,0.142361111,0.086805556,0.434184375,0.0,0,0.019639935,0,0.199579343,0.070598007,19,7633,288,5,0.229166667,0.107678729,39,6541,1
2121,2873,3,0.759936407,0.499205087,0.181240064,0.06836248,0.482039911,0.0,0,0.026989936,0,0.210600828,0.090909091,56,5458,629,12,0.158982512,0.056650246,90,2255,1
2122,1184,9,0.544554455,0.252475248,0.143564356,0.113861386,0.514005602,0.0,0,0.041412911,0,0.231668021,0.128865979,21,4752,202,7,0.138613861,0.099737533,40,2142,0
2123,2859,2,0.362204724,0.173228346,0.11023622,0.062992126,0.38157404,0.0,0,0.084656085,0,0.249553328,0.040740741,21,5367,127,4,0.251968504,0.23943662,57,5362,1
2124,9185,1,0.659574468,0.326241135,0.106382979,0.04964539,0.510632184,0.0,0,0.011608624,0,0.282733689,0.01598579,37,3684,141,0,0.468085106,0.149722736,62,3480,1
2125,3434,0,0.336206897,0.025862069,0.0,0.0,0.589285714,0.0,0,0.021186441,0,0.164578208,0.422222222,47,878,116,2,0.043103448,0.076923077,37,336,1
2126,1436,1,0.223684211,0.118421053,0.078947368,0.052631579,0.457110609,0.001129944,0,0.09787234,0,0.258991053,0.042937853,11,5063,76,6,0.078947368,0.060640732,102,5316,1
2127,1671,10,0.196428571,0.053571429,0.0,0.0,0.281445448,0.0,0,0.037974684,0,0.204765214,0.092807425,44,329,56,4,0.589285714,0.184659091,27,2878,1
2128,6334,8,0.527503526,0.087447109,0.04090268,0.021156559,0.518592297,0.0,0,0.010755258,0,0.140236485,0.513513514,9,31694,709,7,0.509167842,0.099616858,48,1506,1
2129,4822,1,0.666666667,0.322751323,0.259259259,0.206349206,0.422240803,0.0,0,0.029761905,0,0.213053755,0.059836809,11,13910,189,5,0.238095238,0.104243542,44,5980,2
2130,9072,1,0.672727273,0.224242424,0.224242424,0.2,0.391292663,0.0,0,0.016177958,0,0.237757957,0.07275321,9,9147,165,4,0.484848485,0.097744361,65,3721,0
2131,7704,1,0.495495495,0.22972973,0.045045045,0.009009009,0.384713762,0.0,0,0.025477707,0,0.249087785,0.007947977,6,24636,222,4,0.009009009,0.077214232,13,29711,1
2132,1229,7,0.512295082,0.282786885,0.135245902,0.036885246,0.75,0.0,0,0.057313944,0,0.155183487,2.733333333,45,3734,244,6,0.213114754,0.127659574,74,204,0
2133,10531,7,0.244444444,0.05,0.005555556,0.0,0.578417266,0.0,0,0.034285714,0,0.212632594,0.54887218,18,3436,180,6,0.433333333,0.146666667,53,695,1
2134,7533,3,0.8,0.3875,0.0625,0.0375,0.504441624,0.0,0,0.055194805,0,0.24823575,0.041666667,42,1077,80,3,0.0,0.081632653,50,1576,1
2135,6188,5,0.377358491,0.132075472,0.018867925,0.0,0.435801894,0.0,0,0.075409836,0,0.226955966,0.02160216,12,6228,106,9,0.113207547,0.083105023,129,6440,0
2136,7436,0,0.736111111,0.291666667,0.131944444,0.034722222,0.458994709,0.0,0,0.024647887,0,0.171906529,0.019774011,4,43147,144,8,0.0625,0.104166667,174,2268,1
2137,6822,1,0.547738693,0.291457286,0.110552764,0.030150754,0.577060932,0.0,0,0.085929108,0,0.215729104,0.322580645,37,3689,199,8,0.195979899,0.07079646,118,558,1
2138,4401,0,0.50591716,0.428994083,0.023668639,0.0,0.429735234,0.0,0,0.030208333,0,0.13835855,0.891719745,75,621,338,4,0.00591716,0.037634409,196,982,1
2139,3440,1,0.225,0.008333333,0.0,0.0,0.433268517,0.0,0,0.149466192,0,0.262614858,0.024654832,10,5384,120,4,0.05,0.091269841,250,5656,1
2140,6295,2,0.423076923,0.211538462,0.076923077,0.076923077,0.589635854,0.0,0,0.133079848,0,0.258984881,0.128,23,1591,52,0,0.019230769,0.06504065,33,714,1
2141,8585,3,0.223076923,0.092307692,0.007692308,0.007692308,0.360775499,0.0,0,0.031847134,0,0.194819537,0.066504461,8,7162,130,6,0.015384615,0.08340016,87,7093,0
2142,7979,7,0.587939698,0.201005025,0.08040201,0.045226131,0.480062959,0.0,0,0.046242775,0,0.247844759,0.096875,46,3131,199,13,0.286432161,0.075581395,113,1906,1
2143,6846,2,0.294117647,0.0,0.0,0.0,21.0,-1.0,0,0.094339623,0,0.380092831,-1.0,33,171,17,1,0.470588235,0.111111111,34,1,1
2144,6494,3,0.614035088,0.228070175,0.064327485,0.0,0.433814576,0.0,0,0.015834348,0,0.224461163,0.054735013,8,10735,171,3,0.444444444,0.084415584,30,5749,1
2145,9867,0,0.184782609,0.010869565,0.0,0.0,0.76446281,0.027027027,0,0.020979021,0,0.174110137,3.351351351,12,3478,92,1,0.673913043,0.06122449,83,242,1
2146,668,1,0.584,0.32,0.264,0.0,0.490951097,0.0,0,0.027586207,0,0.210322223,0.05465587,16,3689,125,1,0.208,0.096774194,33,2597,1
